age;job;marital;education;default;balance;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;deposit
43;admin.;married;university.degree;unknown;820;yes;no;telephone;may;thu;17;10;-1;0;nonexistent;no
31;self-employed;married;basic.9y;no;410;no;no;telephone;may;thu;301;4;-1;0;nonexistent;no
31;student;single;unknown;unknown;1216;yes;no;telephone;may;thu;267;5;521;0;nonexistent;no
31;blue-collar;divorced;basic.9y;no;11115;no;no;telephone;may;thu;475;2;182;0;nonexistent;no
38;technician;married;university.degree;no;796;yes;no;telephone;may;thu;770;2;182;0;nonexistent;no
40;blue-collar;single;basic.4y;unknown;5037;no;no;telephone;may;thu;487;4;185;0;nonexistent;no
44;services;married;high.school;no;1780;no;no;telephone;may;thu;126;2;182;0;nonexistent;no
36;admin.;married;basic.6y;no;429;no;no;telephone;may;thu;114;1;369;0;nonexistent;no
49;admin.;divorced;high.school;no;2779;no;no;telephone;may;thu;136;3;186;0;nonexistent;no
30;admin.;married;university.degree;no;222;yes;no;telephone;may;thu;196;2;334;0;nonexistent;no
28;technician;single;university.degree;no;0;yes;no;telephone;may;thu;129;1;192;0;nonexistent;no
48;technician;single;unknown;unknown;1445;no;no;telephone;may;thu;257;7;143;0;nonexistent;no
35;self-employed;married;university.degree;unknown;655;yes;yes;telephone;may;thu;365;1;202;0;nonexistent;no
50;blue-collar;married;basic.9y;no;77;yes;no;telephone;may;thu;697;3;-1;0;nonexistent;yes
49;management;married;university.degree;no;115;no;yes;telephone;may;thu;192;3;180;0;nonexistent;no
50;self-employed;married;basic.4y;unknown;2722;no;no;telephone;may;thu;244;2;179;0;nonexistent;no
29;technician;single;professional.course;no;1438;yes;yes;telephone;may;thu;118;4;449;0;nonexistent;no
29;blue-collar;married;basic.6y;no;140;no;no;telephone;may;thu;160;1;182;0;nonexistent;no
60;entrepreneur;married;basic.4y;no;915;unknown;unknown;telephone;may;thu;101;3;-1;0;nonexistent;no
41;entrepreneur;married;high.school;unknown;1058;no;no;telephone;may;thu;56;13;-1;0;nonexistent;no
46;admin.;married;university.degree;no;0;no;no;telephone;may;thu;430;2;126;0;nonexistent;no
54;retired;divorced;professional.course;no;4984;yes;no;telephone;may;thu;242;6;182;0;nonexistent;no
49;blue-collar;married;unknown;no;697;no;no;telephone;may;thu;809;3;181;0;nonexistent;no
41;admin.;married;high.school;no;4787;yes;no;telephone;may;thu;317;7;182;0;nonexistent;no
26;unemployed;single;professional.course;no;962;no;no;telephone;may;thu;7;7;181;0;nonexistent;no
43;admin.;married;university.degree;no;1320;yes;no;telephone;may;thu;493;2;-1;0;nonexistent;no
40;services;single;high.school;unknown;2955;yes;no;telephone;may;thu;381;7;-1;0;nonexistent;no
35;management;married;university.degree;no;0;no;no;telephone;may;thu;112;2;181;0;nonexistent;no
34;admin.;single;high.school;no;12067;no;no;telephone;may;thu;523;2;191;0;nonexistent;no
36;admin.;divorced;university.degree;no;3006;yes;no;telephone;may;thu;309;2;-1;0;nonexistent;no
50;blue-collar;married;unknown;unknown;388;no;no;telephone;may;thu;184;2;-1;0;nonexistent;no
45;technician;divorced;professional.course;no;0;yes;no;telephone;may;thu;850;6;426;0;nonexistent;no
49;technician;married;university.degree;no;565;yes;no;telephone;may;thu;420;2;398;0;nonexistent;no
59;admin.;married;high.school;unknown;329;yes;yes;telephone;may;thu;118;4;190;0;nonexistent;no
35;blue-collar;married;basic.9y;no;4243;no;no;telephone;may;thu;71;3;182;0;nonexistent;no
41;blue-collar;married;basic.9y;no;72;yes;no;telephone;may;thu;314;7;-1;0;nonexistent;no
34;blue-collar;married;basic.9y;no;4328;yes;no;telephone;may;thu;196;4;189;0;nonexistent;no
56;blue-collar;married;basic.9y;unknown;395;yes;no;telephone;may;thu;151;2;183;0;nonexistent;no
37;management;unknown;high.school;no;0;no;no;telephone;may;thu;95;6;-1;0;nonexistent;no
46;blue-collar;married;basic.6y;unknown;205;yes;no;telephone;may;thu;516;9;90;0;nonexistent;no
50;retired;married;basic.4y;unknown;1730;yes;no;telephone;may;thu;855;4;89;0;nonexistent;no
46;admin.;single;high.school;no;5;no;no;telephone;may;thu;78;4;95;0;nonexistent;no
39;blue-collar;married;basic.4y;unknown;1965;no;yes;telephone;may;thu;875;5;-1;0;nonexistent;no
27;technician;single;professional.course;no;19;no;no;telephone;may;thu;124;2;88;0;nonexistent;no
59;technician;married;basic.6y;unknown;7802;no;no;telephone;may;thu;24;16;92;0;nonexistent;no
55;blue-collar;divorced;basic.9y;no;2352;yes;no;telephone;may;thu;190;6;182;0;nonexistent;no
36;admin.;single;university.degree;no;155;no;no;telephone;may;thu;53;3;53;0;nonexistent;no
57;management;married;university.degree;no;401;yes;no;telephone;may;thu;278;4;-1;0;nonexistent;no
58;retired;married;basic.6y;unknown;79;no;no;telephone;may;thu;284;2;195;0;nonexistent;no
36;services;married;high.school;no;1646;unknown;unknown;telephone;may;thu;262;4;90;0;nonexistent;no
42;blue-collar;married;basic.4y;unknown;437;no;no;telephone;may;thu;391;3;-1;0;nonexistent;no
37;technician;married;university.degree;no;935;no;no;telephone;may;thu;263;4;99;0;nonexistent;no
34;services;married;high.school;no;2929;no;no;telephone;may;thu;214;4;89;0;nonexistent;no
32;admin.;married;university.degree;no;2304;no;no;telephone;may;thu;88;3;-1;0;nonexistent;no
40;technician;married;professional.course;no;348;no;no;telephone;may;thu;255;12;-1;0;nonexistent;no
48;blue-collar;married;high.school;unknown;640;no;no;telephone;may;thu;202;4;55;0;nonexistent;no
56;blue-collar;married;basic.9y;unknown;88;no;no;telephone;may;thu;438;5;90;0;nonexistent;no
25;admin.;single;high.school;no;2283;no;yes;telephone;may;thu;311;3;98;0;nonexistent;no
36;blue-collar;married;high.school;no;473;yes;yes;telephone;may;thu;426;6;-1;0;nonexistent;no
48;entrepreneur;married;basic.4y;no;0;no;yes;telephone;may;thu;302;8;66;0;nonexistent;no
28;student;single;basic.9y;unknown;397;yes;no;telephone;may;thu;213;2;-1;0;nonexistent;no
55;unemployed;married;basic.4y;unknown;62;no;no;telephone;may;thu;214;4;88;0;nonexistent;no
31;blue-collar;married;basic.9y;no;3634;unknown;unknown;telephone;may;thu;90;3;88;0;nonexistent;no
57;retired;single;high.school;no;273;yes;no;telephone;may;thu;448;4;53;0;nonexistent;no
42;technician;married;high.school;no;3417;no;no;telephone;may;thu;70;6;181;0;nonexistent;no
44;admin.;single;high.school;no;133;yes;no;telephone;may;thu;347;4;181;0;nonexistent;no
30;admin.;single;high.school;no;1624;no;yes;telephone;may;thu;892;4;182;0;nonexistent;yes
30;blue-collar;married;basic.9y;no;386;yes;no;telephone;may;thu;320;3;181;0;nonexistent;no
37;technician;married;professional.course;no;2530;yes;no;telephone;may;thu;175;2;-1;0;nonexistent;no
45;blue-collar;married;basic.4y;unknown;2838;yes;no;telephone;may;thu;222;11;-1;0;nonexistent;no
35;blue-collar;married;basic.4y;no;1026;no;no;telephone;may;thu;98;2;-1;0;nonexistent;no
43;management;married;professional.course;no;2206;no;no;telephone;may;thu;734;5;91;0;nonexistent;no
32;services;married;high.school;unknown;260;yes;no;telephone;may;thu;177;3;181;0;nonexistent;no
47;blue-collar;divorced;basic.9y;unknown;0;yes;no;telephone;may;thu;65;7;181;0;nonexistent;no
31;services;single;high.school;no;2987;yes;no;telephone;may;thu;543;12;87;0;nonexistent;no
49;blue-collar;married;basic.6y;no;1230;yes;no;telephone;may;thu;374;5;182;0;nonexistent;no
36;admin.;divorced;university.degree;no;2335;no;no;telephone;may;thu;241;2;-1;0;nonexistent;no
40;blue-collar;single;basic.9y;no;8000;yes;no;telephone;may;thu;137;2;90;0;nonexistent;no
47;services;married;high.school;no;-27;unknown;unknown;telephone;may;thu;178;2;-1;0;nonexistent;no
29;unemployed;single;university.degree;no;1146;no;no;telephone;may;thu;297;1;71;0;nonexistent;no
58;self-employed;divorced;unknown;no;1004;yes;no;telephone;may;thu;491;2;84;0;nonexistent;no
37;blue-collar;married;basic.9y;no;197;yes;no;telephone;may;thu;377;4;87;0;nonexistent;no
33;blue-collar;single;basic.9y;unknown;169;yes;yes;telephone;may;fri;84;2;87;0;nonexistent;no
36;self-employed;married;basic.9y;no;393;yes;yes;telephone;may;fri;122;2;275;0;nonexistent;no
46;unemployed;married;high.school;unknown;29;no;no;telephone;may;fri;135;3;183;0;nonexistent;no
37;services;married;basic.9y;unknown;920;no;yes;telephone;may;fri;246;2;179;0;nonexistent;no
33;entrepreneur;married;basic.9y;unknown;3608;no;no;telephone;may;fri;95;3;182;0;nonexistent;no
32;entrepreneur;married;high.school;no;870;no;no;telephone;may;fri;248;3;179;0;nonexistent;no
36;admin.;married;university.degree;no;9367;yes;no;telephone;may;fri;336;2;92;0;nonexistent;no
28;blue-collar;single;basic.9y;no;1374;no;yes;telephone;may;fri;28;4;178;0;nonexistent;no
35;technician;married;university.degree;no;6027;yes;no;telephone;may;fri;371;2;179;0;nonexistent;no
47;entrepreneur;married;university.degree;no;1;yes;no;telephone;may;fri;329;3;-1;0;nonexistent;no
31;blue-collar;divorced;basic.6y;no;349;yes;no;telephone;may;fri;597;17;88;0;nonexistent;no
51;blue-collar;married;high.school;no;39;no;yes;telephone;may;fri;247;1;258;0;nonexistent;no
51;admin.;married;basic.6y;unknown;583;yes;no;telephone;may;fri;343;1;181;0;nonexistent;no
34;blue-collar;single;university.degree;no;1276;yes;yes;telephone;may;fri;266;6;182;0;nonexistent;no
42;admin.;married;unknown;no;2364;no;no;telephone;may;fri;137;1;-1;0;nonexistent;no
39;technician;married;professional.course;no;53;yes;no;telephone;may;fri;159;1;-1;0;nonexistent;no
32;services;married;high.school;no;1612;no;yes;telephone;may;fri;206;4;89;0;nonexistent;no
46;unemployed;divorced;high.school;unknown;639;yes;yes;telephone;may;fri;69;15;-1;0;nonexistent;no
37;services;married;high.school;no;3114;yes;no;telephone;may;fri;228;1;186;0;nonexistent;no
45;entrepreneur;married;university.degree;no;1;yes;yes;telephone;may;fri;515;1;361;0;nonexistent;yes
30;self-employed;single;high.school;no;1070;yes;no;telephone;may;fri;144;1;357;0;nonexistent;no
58;management;married;basic.9y;no;195;no;no;telephone;may;fri;29;1;90;0;nonexistent;no
38;services;married;high.school;no;3144;yes;no;telephone;may;fri;512;1;-1;0;nonexistent;no
35;admin.;single;high.school;no;3236;no;yes;telephone;may;fri;813;1;202;0;nonexistent;yes
32;technician;single;professional.course;no;3208;yes;no;telephone;may;fri;247;1;-1;0;nonexistent;no
25;services;divorced;basic.4y;no;1568;yes;no;telephone;may;fri;601;1;91;0;nonexistent;no
56;technician;married;professional.course;no;1191;no;yes;telephone;may;fri;73;1;-1;0;nonexistent;no
41;unemployed;married;basic.9y;unknown;706;yes;no;telephone;may;fri;144;4;386;0;nonexistent;no
39;admin.;married;university.degree;no;2616;no;no;telephone;may;fri;230;3;185;0;nonexistent;no
40;services;divorced;high.school;no;215;no;no;telephone;may;fri;456;1;89;0;nonexistent;no
48;management;married;university.degree;no;3230;no;no;telephone;may;fri;75;1;133;0;nonexistent;no
53;blue-collar;married;basic.9y;unknown;726;yes;no;telephone;may;fri;225;1;378;0;nonexistent;no
38;admin.;single;basic.9y;no;3713;no;no;telephone;may;fri;387;1;353;0;nonexistent;no
42;technician;divorced;professional.course;unknown;0;no;yes;telephone;may;fri;286;3;-1;0;nonexistent;no
37;blue-collar;married;high.school;no;265;no;no;telephone;may;fri;286;1;181;0;nonexistent;no
26;admin.;single;high.school;no;70;yes;no;telephone;may;fri;448;2;-1;0;nonexistent;no
50;management;married;high.school;unknown;388;no;yes;telephone;may;fri;223;3;-1;0;nonexistent;no
50;management;married;university.degree;unknown;1727;no;no;telephone;may;fri;136;1;358;0;nonexistent;no
46;services;married;basic.4y;unknown;205;no;no;telephone;may;fri;93;1;-1;0;nonexistent;no
39;admin.;single;unknown;no;2881;no;no;telephone;may;fri;212;1;328;0;nonexistent;no
53;technician;married;high.school;no;846;no;no;telephone;may;fri;178;1;205;0;nonexistent;no
57;management;divorced;university.degree;no;2266;no;no;telephone;may;fri;111;1;89;0;nonexistent;no
29;blue-collar;single;high.school;no;742;yes;no;telephone;may;fri;803;1;-1;0;nonexistent;yes
35;admin.;married;university.degree;no;2149;yes;no;telephone;may;fri;150;1;90;0;nonexistent;no
44;management;single;university.degree;unknown;344;yes;no;telephone;may;fri;844;1;-1;0;nonexistent;yes
46;admin.;married;high.school;no;1430;no;no;telephone;may;fri;297;1;135;0;nonexistent;no
57;retired;married;unknown;unknown;265;yes;no;telephone;may;fri;529;4;555;0;nonexistent;no
41;admin.;single;university.degree;unknown;38;no;no;telephone;may;fri;137;1;183;0;nonexistent;no
31;blue-collar;married;basic.6y;unknown;3538;unknown;unknown;telephone;may;fri;676;1;-1;0;nonexistent;yes
27;admin.;single;high.school;no;973;no;no;telephone;may;fri;656;2;479;0;nonexistent;no
47;blue-collar;married;basic.6y;unknown;1831;yes;yes;telephone;may;fri;249;1;-1;0;nonexistent;no
43;admin.;divorced;high.school;no;641;yes;no;telephone;may;fri;88;6;-1;0;nonexistent;no
56;blue-collar;married;basic.4y;unknown;1047;yes;yes;telephone;may;fri;1252;1;279;0;nonexistent;yes
51;blue-collar;married;basic.9y;unknown;8103;no;no;telephone;may;fri;228;2;-1;0;nonexistent;no
45;technician;married;university.degree;no;523;yes;no;telephone;may;fri;1143;3;-1;0;nonexistent;yes
35;admin.;single;basic.4y;unknown;0;no;no;telephone;may;fri;283;1;-1;0;nonexistent;no
59;retired;divorced;basic.4y;no;515;yes;no;telephone;may;fri;118;2;-1;0;nonexistent;no
38;self-employed;single;university.degree;no;8304;no;no;telephone;may;fri;104;1;-1;0;nonexistent;no
41;technician;single;professional.course;no;1368;yes;no;telephone;may;fri;103;1;292;0;nonexistent;no
29;blue-collar;single;basic.6y;no;272;no;no;telephone;may;fri;213;1;237;0;nonexistent;no
50;housemaid;divorced;basic.4y;unknown;-46;no;no;telephone;may;fri;132;1;91;0;nonexistent;no
35;admin.;married;university.degree;no;168;yes;no;telephone;may;fri;122;1;140;0;nonexistent;no
25;housemaid;single;basic.9y;no;515;no;no;telephone;may;fri;130;4;-1;0;nonexistent;no
44;management;married;university.degree;no;223;no;no;telephone;may;fri;627;1;278;0;nonexistent;no
28;services;single;high.school;no;228;yes;no;telephone;may;fri;207;1;92;0;nonexistent;no
45;admin.;divorced;university.degree;no;644;no;no;telephone;may;fri;114;2;182;0;nonexistent;no
39;admin.;married;high.school;no;330;no;no;telephone;may;fri;216;1;182;0;nonexistent;no
28;admin.;single;university.degree;no;952;yes;no;telephone;may;fri;250;1;-1;0;nonexistent;no
42;admin.;single;university.degree;no;1165;yes;no;telephone;may;fri;91;1;183;0;nonexistent;no
59;blue-collar;married;basic.4y;no;0;no;no;telephone;may;fri;159;1;181;0;nonexistent;no
49;blue-collar;married;basic.4y;unknown;2823;yes;no;telephone;may;fri;147;1;371;0;nonexistent;no
24;student;single;high.school;no;1490;unknown;unknown;telephone;may;fri;86;1;-1;0;nonexistent;no
49;admin.;married;unknown;no;48;yes;no;telephone;may;fri;731;4;-1;0;nonexistent;no
34;admin.;married;university.degree;no;187;yes;no;telephone;may;fri;37;1;92;0;nonexistent;no
39;blue-collar;married;high.school;no;8304;no;no;telephone;may;fri;46;1;64;0;nonexistent;no
41;admin.;married;high.school;no;276;no;no;telephone;may;fri;356;2;-1;0;nonexistent;no
48;technician;married;professional.course;unknown;147;yes;no;telephone;may;fri;248;1;92;0;nonexistent;no
39;blue-collar;married;basic.4y;no;323;no;no;telephone;may;fri;242;7;188;0;nonexistent;no
41;blue-collar;married;basic.4y;unknown;799;no;no;telephone;may;fri;134;3;-1;0;nonexistent;no
48;admin.;divorced;basic.9y;no;2540;yes;no;telephone;may;fri;274;2;116;0;nonexistent;no
52;management;divorced;university.degree;no;322;no;no;telephone;may;fri;355;2;96;0;nonexistent;no
35;technician;married;professional.course;no;495;yes;no;telephone;may;fri;149;1;94;0;nonexistent;no
56;blue-collar;single;basic.6y;no;358;yes;no;telephone;may;fri;346;1;384;0;nonexistent;no
54;blue-collar;divorced;unknown;unknown;2371;yes;no;telephone;may;fri;370;1;384;0;nonexistent;no
60;entrepreneur;married;basic.4y;no;53;no;no;telephone;may;fri;261;1;-1;0;nonexistent;no
34;technician;married;professional.course;no;861;no;yes;telephone;may;fri;63;1;-1;0;nonexistent;no
26;blue-collar;single;basic.9y;no;602;no;no;telephone;may;fri;688;1;130;0;nonexistent;yes
39;blue-collar;married;basic.4y;unknown;4041;unknown;unknown;telephone;may;fri;84;1;-1;0;nonexistent;no
29;housemaid;single;high.school;no;275;no;no;telephone;may;fri;125;1;425;0;nonexistent;no
38;technician;married;professional.course;no;12;yes;no;telephone;may;fri;167;1;181;0;nonexistent;no
35;housemaid;married;basic.4y;no;1742;no;no;telephone;may;fri;25;1;98;0;nonexistent;no
32;blue-collar;married;basic.9y;no;46;no;no;telephone;may;fri;244;1;-1;0;nonexistent;no
47;blue-collar;married;high.school;unknown;2027;no;no;telephone;may;fri;140;1;92;0;nonexistent;no
50;blue-collar;single;basic.9y;unknown;3221;no;no;telephone;may;fri;165;1;376;0;nonexistent;no
24;services;married;high.school;no;1720;no;no;telephone;may;fri;122;1;224;0;nonexistent;no
53;blue-collar;married;basic.9y;no;2033;no;no;telephone;may;fri;130;2;285;0;nonexistent;no
34;blue-collar;married;basic.9y;no;3189;no;no;telephone;may;fri;345;1;-1;0;nonexistent;no
57;retired;married;high.school;unknown;2946;yes;no;telephone;may;fri;42;2;-1;0;nonexistent;no
26;student;single;unknown;unknown;1230;no;no;telephone;may;fri;277;5;181;0;nonexistent;no
52;technician;married;professional.course;no;572;no;no;telephone;may;fri;145;1;183;0;nonexistent;no
40;admin.;married;university.degree;no;1435;no;no;telephone;may;fri;214;1;296;0;nonexistent;no
28;management;married;high.school;unknown;403;no;no;telephone;may;fri;140;1;-1;0;nonexistent;no
30;blue-collar;single;basic.4y;unknown;1071;unknown;unknown;telephone;may;fri;140;1;-1;0;nonexistent;no
37;technician;single;university.degree;no;3301;no;no;telephone;may;fri;132;1;227;0;nonexistent;no
45;technician;divorced;professional.course;no;1723;yes;no;telephone;may;fri;117;1;52;0;nonexistent;no
26;blue-collar;single;high.school;unknown;705;no;no;telephone;may;fri;96;2;-1;0;nonexistent;no
40;entrepreneur;married;university.degree;no;955;no;no;telephone;may;fri;803;1;134;0;nonexistent;yes
44;blue-collar;divorced;basic.4y;unknown;303;yes;no;telephone;may;fri;225;4;92;0;nonexistent;no
